Customer_Age,Gender,Dependent,Education,Marital,Income,KCategory,onBook,Relationship,Inactive,ContactNum,CLimit,Revolving,Open,Amt_41,TransAmt,TransCt,Ct_41,Utilization,Importance,MustHave,Group,Essential,DropLevel,Class
49,F,4,Graduate,Married,$40K - $60K,Blue,38,4,2,1,12737.0929,777,11802,1.333211735,1139.593228,53,0.472,0.063181554,0.762576421,67,1,9.417478738,7,1
50,M,1,Unknown,Single,$120K +,Blue,44,5,3,1,12661.39665,773,17827,1.338445972,1144.323271,88,0.725,0.056394181,0.74995756,62,3,6.710990172,4,1
54,M,2,High School,Married,$80K - $120K,Blue,49,3,1,4,12685.44407,774,11950,1.339336022,1146.813386,49,0.633,0.062972618,0.69069567,41,4,7.102405917,8,1
65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,12683.27337,774,1671,1.339502427,1146.800055,51,0.889,0.061945073,0.061659349,36,3,8.39492239,4,2
51,F,1,High School,Single,Less than $40K,Blue,33,6,3,3,12669.1524,776,398,1.333165044,1148.560507,38,0.652,0.060230513,0.97127778,48,3,1.908298603,4,2
56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,12740.04693,778,116,1.335243518,1148.241401,29,0.812,0.056431957,0.904264919,72,1,5.56416465,1,1
38,M,2,Uneducated,Married,Less than $40K,Blue,27,6,2,4,12737.93516,773,1438.3,1.336001059,1147.815471,58,0.657,0.06210218,0.329169093,24,0,9.904104865,8,1
44,F,4,High School,Divorced,Less than $40K,Blue,39,5,1,4,12689.95113,772,7439,1.330857726,1139.122633,42,0.448,0.058044412,0.584203767,11,5,6.721504996,8,1
52,M,1,College,Married,$80K - $120K,Blue,48,4,3,3,12643.49137,774,465,1.331240268,1141.349385,41,0.414,0.056834298,0.438438972,99,2,1.286417404,6,1
52,M,2,Doctorate,Married,$80K - $120K,Blue,38,4,2,2,12657.63566,778,11250,1.330901188,1146.786879,59,0.735,0.058449017,0.254891894,33,4,9.689980965,8,1
62,F,0,Uneducated,Single,Less than $40K,Blue,36,6,3,3,12683.09204,778,5780,1.333686934,1141.106254,40,0.429,0.062728568,0.582944908,1,4,8.760902793,3,2
57,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,0,1,12647.09506,774,1267,1.335874746,1147.011085,79,0.881,0.061411449,0.145511365,69,1,9.942154132,8,1
49,M,2,Graduate,Married,$60K - $80K,Blue,43,4,4,4,12728.20222,779,13861,1.330409354,1143.022859,49,1.042,0.062043458,0.853239804,94,3,5.423130727,0,1
49,F,4,Uneducated,Married,Unknown,Blue,38,4,2,1,12696.09343,777,1692,1.336088482,1143.12676,79,0.717,0.063009621,0.094218032,3,4,9.718750785,6,1
59,M,0,Unknown,Married,$60K - $80K,Blue,36,6,4,5,12716.25453,773,2864,1.332386606,1141.896557,35,0.458,0.061376666,0.248285036,3,4,7.050597775,1,1
40,M,4,High School,Married,$60K - $80K,Blue,36,4,3,5,12737.64311,781,5869,1.331373353,1145.691542,41,0.519,0.058218652,0.982247896,86,3,9.812450644,1,2
48,M,2,Graduate,Single,$60K - $80K,Blue,40,4,5,4,12654.24919,779,13538,1.339588595,1146.378916,68,1.061,0.065341861,0.798818008,8,2,7.717718247,3,1
49,M,4,Post-Graduate,Married,$120K +,Silver,41,2,3,2,12690.53691,777,34516,1.333868448,1142.722307,129,0.72,0.057684119,0.803715784,84,1,6.357611742,5,1
52,M,2,High School,Single,$80K - $120K,Blue,43,4,3,3,12691.13558,779,9100,1.336673186,1140.183805,43,0.483,0.063539946,0.520945337,93,1,4.350163922,1,2
55,F,2,College,Single,Less than $40K,Blue,36,4,1,3,12728.4457,776,3123,1.336906352,1143.182728,81,0.723,0.059399773,0.707552806,22,4,1.860548883,2,1
40,M,3,Unknown,Married,$80K - $120K,Blue,36,6,2,2,12740.26853,781,3127,1.333490083,1140.381779,66,0.571,0.065698232,0.798274572,24,4,9.574517219,2,1
48,M,1,Uneducated,Married,$60K - $80K,Blue,39,2,3,1,12663.00154,774,6915,1.335736892,1147.761042,111,0.82,0.056427037,0.812993048,19,1,4.665374662,6,1
41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,12696.00993,773,16347,1.331004855,1139.736022,27,0.688,0.057236136,0.495129644,56,1,0.940690514,3,1
34,M,1,Unknown,Married,$40K - $60K,Blue,36,2,2,2,12699.5079,772,1520,1.337840265,1139.039542,99,0.8,0.063743908,0.87410225,55,0,0.52792752,8,1
50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,12666.84324,774,1182,1.332096503,1140.712651,83,0.766,0.063184859,0.585191101,76,2,1.227977141,1,1
47,F,3,Uneducated,Single,Unknown,Blue,35,1,4,3,12643.75066,774,547,1.339081863,1144.967288,87,0.74,0.064366675,0.998530348,92,4,4.104469841,1,1
50,F,2,High School,Married,Unknown,Blue,40,2,3,2,12736.83605,774,19962,1.335314428,1140.838008,119,0.859,0.06025129,0.097688452,88,0,2.101253748,9,1
37,F,3,Doctorate,Married,Less than $40K,Blue,36,3,5,2,12665.83946,776,1438.3,1.331140074,1144.605215,82,0.864,0.065773491,0.480823804,73,3,8.399725259,3,1
37,M,1,Graduate,Single,$80K - $120K,Blue,24,6,3,4,12702.72489,780,11309,1.337399196,1139.428584,71,0.479,0.063039566,0.27583239,19,1,4.140275491,9,1
37,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,12661.4715,773,688,1.330553601,1140.593512,81,0.723,0.061806743,0.807837051,72,2,0.106579589,3,1
60,F,1,Post-Graduate,Single,$40K - $60K,Blue,50,4,1,2,12727.7703,775,4606,1.338866453,1146.180725,63,1.032,0.059369475,0.17667936,40,4,1.45732001,3,1
56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,12726.25624,775,4390,1.330312132,1140.749873,69,0.769,0.056986945,0.987456712,54,4,4.421107551,0,2
46,F,4,Doctorate,Married,Unknown,Blue,26,3,3,6,12703.1472,777,15195,1.330034276,1144.014235,41,0.64,0.059588176,0.282900423,21,4,0.041586606,4,2
43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2,3,12662.09419,779,288,1.336301929,1147.72727,48,0.92,0.061819939,0.426692573,26,3,3.418728128,9,2
40,M,3,Unknown,Single,$60K - $80K,Blue,34,2,2,1,12653.05323,777,7077,1.338001817,1143.397076,100,0.786,0.058783744,0.462359634,68,3,2.653653373,3,1
59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,12671.18169,778,24150,1.334504342,1147.326902,51,0.759,0.063542369,0.064448258,6,4,6.984871019,4,2
47,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,4,12657.06152,779,666.3,1.335805943,1140.150164,40,0.905,0.059378633,0.281259477,50,1,3.038039065,9,1
60,F,0,College,Married,Less than $40K,Blue,49,5,3,3,12653.76271,772,479,1.333685766,1145.67545,83,0.766,0.0605857,0.378499282,31,3,4.003578068,0,1
41,M,3,College,Single,$60K - $80K,Blue,36,3,3,1,12665.73117,774,21784,1.339799206,1148.553941,105,0.81,0.059997424,0.433379872,11,3,9.714794764,5,1
37,M,3,Uneducated,Married,$40K - $60K,Blue,25,5,0,3,12692.69502,781,1438.3,1.338954276,1141.129157,77,0.925,0.060077503,0.226205393,66,5,6.140489729,9,1
42,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,3,12726.17008,773,7551,1.331851632,1145.747936,58,0.415,0.05750282,0.548078638,39,3,5.17335966,7,1
48,F,3,High School,Divorced,$40K - $60K,Blue,40,3,1,3,12728.854,777,995,1.336583842,1140.450297,79,0.881,0.064506263,0.317745669,57,2,8.591451371,3,1
44,M,3,Graduate,Single,$60K - $80K,Blue,37,5,2,3,12657.89564,780,752,1.335738623,1146.987188,67,1.03,0.060142379,0.179325413,21,4,2.093946896,8,1
41,F,3,High School,Married,Less than $40K,Blue,15,1,1,2,12647.36265,777,4662,1.333044984,1147.987623,81,0.841,0.059113276,0.94320025,47,0,3.284204087,7,1
48,M,5,Uneducated,Single,$60K - $80K,Blue,38,6,2,3,12703.2504,776,21158,1.331682393,1141.873876,65,0.477,0.057663986,0.130459854,20,4,4.352282686,1,1
60,F,1,College,Single,$40K - $60K,Blue,50,5,1,3,12641.9166,777,1438.3,1.339429391,1144.604353,84,0.714,0.059123641,0.762927872,87,2,7.64609202,6,1
62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,12674.81799,779,802,1.331621464,1143.915175,31,0.632,0.062442112,0.689391795,35,4,7.01147095,10,1
44,M,0,Uneducated,Married,Less than $40K,Blue,24,5,3,0,12660.31956,775,6734,1.336543853,1142.034966,60,0.875,0.065951376,0.123087,20,2,4.128109559,8,1
52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,12670.83803,772,3460,1.336940165,1140.850167,47,0.621,0.065837141,0.417848301,64,1,5.933042885,8,2
60,M,0,College,Unknown,Less than $40K,Blue,47,6,3,3,12729.50405,780,819,1.337343413,1142.768374,75,0.471,0.059406147,0.770129914,2,1,0.555283151,8,1
46,F,3,Uneducated,Single,Unknown,Blue,33,5,3,4,12667.19884,780,19995,1.336045685,1147.404936,34,0.7,0.061242377,0.014866709,59,1,7.832888624,7,1
38,M,1,Graduate,Single,$80K - $120K,Blue,29,3,3,3,12668.50934,776,865,1.339377773,1146.816677,61,0.906,0.060400185,0.701143631,1,5,4.072792378,0,1
39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,12731.96392,777,3300,1.331391577,1148.004703,57,0.9,0.059161329,0.303732421,28,4,2.952316917,2,1
52,M,2,Post-Graduate,Single,$80K - $120K,Blue,40,6,1,3,12681.98762,776,7288,1.335568678,1143.06754,58,0.706,0.056500799,0.135495607,62,0,5.197614339,1,1
57,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,1,12666.36082,781,575,1.330694608,1141.255127,89,0.508,0.065244361,0.889034009,36,5,1.484367833,9,1
55,F,1,Post-Graduate,Married,Unknown,Blue,42,1,3,3,12733.36335,772,1057,1.331768539,1144.165237,79,0.612,0.065036475,0.879726293,99,0,5.884370713,1,1
53,F,3,Graduate,Married,Unknown,Blue,40,6,3,1,12734.20792,782,10081,1.331013933,1147.135221,36,0.895,0.059814801,0.512055166,69,1,1.070803286,9,1
63,F,1,High School,Married,Unknown,Blue,50,6,1,3,12683.96862,779,12766,1.337492823,1143.598032,28,0.647,0.063063136,0.630688705,54,5,2.229225804,7,1
39,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,2,12733.63177,778,480,1.335381752,1140.787224,59,1.36,0.061266962,0.794293357,85,3,6.722622856,9,1
36,F,1,Graduate,Single,Less than $40K,Blue,16,6,5,3,12719.47062,781,4907,1.334724319,1145.907088,113,0.766,0.057984671,0.156624446,58,0,2.182635487,3,1
45,F,3,Graduate,Married,Unknown,Blue,41,5,4,2,12724.52907,773,659,1.336494052,1143.636644,64,0.829,0.063866246,0.951327703,64,3,6.950809681,7,1
49,M,4,High School,Married,Unknown,Blue,32,2,1,3,12739.49803,780,2183,1.330683769,1139.490961,68,0.619,0.058700602,0.582331772,66,2,0.744983344,8,1
58,F,2,Uneducated,Married,$40K - $60K,Blue,53,6,2,3,12645.21731,775,639,1.333317836,1141.379054,62,0.59,0.056603063,0.408753326,19,5,8.756402233,2,1
32,M,0,High School,Married,$60K - $80K,Blue,13,3,3,4,12647.54056,773,12419,1.339543973,1148.58998,39,1.167,0.064994853,0.294149403,94,2,2.000233058,6,1
43,F,4,Unknown,Single,Unknown,Blue,28,2,2,1,12665.78464,776,904,1.334638737,1143.520868,87,0.554,0.060303963,0.730145036,10,2,7.887601978,7,1
54,M,2,College,Single,$120K +,Blue,36,3,2,3,12652.37637,782,34516,1.331472737,1141.175852,47,0.516,0.064114563,0.191017408,21,5,9.988762736,2,2
40,F,1,High School,Divorced,Less than $40K,Blue,30,6,2,1,12681.77898,775,620,1.330254832,1146.474806,69,0.683,0.062705942,0.119590683,25,0,3.554696938,6,1
59,M,1,Graduate,Single,Unknown,Blue,36,1,5,2,12740.8222,775,10853,1.3333421,1148.204988,82,0.783,0.064198077,0.590499094,20,0,4.664981017,6,1
48,M,5,Unknown,Unknown,$60K - $80K,Blue,36,4,1,2,12670.07327,772,2144,1.336013481,1140.651056,61,0.743,0.057813942,0.5263073,13,5,5.590492003,4,1
47,F,4,Graduate,Single,Less than $40K,Blue,40,6,4,3,12732.03986,775,2473,1.339730477,1142.454177,44,0.419,0.057531198,0.119249204,45,3,3.660139165,4,2
60,M,0,Graduate,Married,$40K - $60K,Blue,41,3,2,4,12669.74721,778,578,1.330014495,1144.270191,30,0.579,0.059494153,0.905073728,34,2,0.026609708,5,1
51,M,3,Graduate,Single,$60K - $80K,Silver,36,3,2,2,12685.93424,774,27920,1.338186064,1142.073231,93,0.722,0.059801157,0.932520626,58,1,4.072385858,1,1
55,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,12663.53387,779,868,1.332032089,1146.256752,38,0.727,0.057626773,0.463100234,25,2,8.948850134,1,1
41,M,3,Graduate,Married,$120K +,Silver,36,3,3,2,12673.81684,775,33063,1.333785435,1139.829392,76,0.949,0.061724808,0.322147931,95,1,0.354714553,5,1
59,F,1,High School,Single,Less than $40K,Blue,50,1,0,3,12652.02324,774,4085,1.337014953,1143.988061,71,0.69,0.058146632,0.841816618,45,3,3.725944172,5,2
48,M,2,Graduate,Married,$80K - $120K,Blue,42,6,3,2,12642.77619,776,23937,1.333260049,1142.27712,85,0.635,0.057022884,0.232496107,28,0,5.504490146,8,1
26,M,0,Graduate,Single,Less than $40K,Blue,21,4,3,2,12706.98677,780,50,1.338493856,1147.794134,49,0.485,0.061449834,0.800316801,10,3,3.104350671,4,1
62,F,0,Unknown,Single,$40K - $60K,Blue,49,4,1,1,12699.87608,777,744,1.33991183,1142.20809,56,0.697,0.062788214,0.105846238,10,4,1.573278405,6,1
46,M,4,Graduate,Single,$120K +,Blue,34,4,1,2,12652.62768,777,34516,1.33464342,1145.291357,68,0.659,0.064248747,0.42089022,66,3,6.233668261,4,1
42,F,2,Uneducated,Married,$40K - $60K,Blue,29,1,2,2,12688.38329,776,1622,1.338771498,1141.246358,67,0.634,0.063629684,0.839124071,20,4,6.546664958,9,1
53,M,0,High School,Married,$40K - $60K,Blue,39,5,2,2,12686.11137,773,1204,1.336062798,1144.186977,88,0.692,0.0567275,0.464756973,92,1,5.664735887,4,1
48,M,4,Graduate,Married,$80K - $120K,Blue,41,4,2,1,12696.55643,775,14322,1.339404367,1140.143682,75,0.531,0.062713883,0.801328206,74,1,2.829781884,4,1
40,M,2,High School,Unknown,$80K - $120K,Blue,32,4,3,3,12668.31221,780,29923,1.33534051,1147.386477,52,0.793,0.061893337,0.916063974,1,0,8.733944957,2,1
43,F,3,Graduate,Unknown,Unknown,Silver,33,3,1,3,12641.02952,776,32658,1.338780742,1148.224809,67,0.523,0.063648081,0.871655784,51,5,6.576556338,5,1
32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,1,3,12660.90764,782,689,1.338038752,1139.276285,63,0.75,0.061192938,0.53420097,28,3,3.10544503,7,1
43,M,3,Doctorate,Single,$40K - $60K,Blue,35,2,6,3,12652.82364,774,3382,1.334341292,1140.726749,83,0.804,0.065356415,0.437007371,60,2,2.792786388,4,1
42,M,3,Unknown,Married,$40K - $60K,Blue,26,2,1,2,12739.55754,776,4367,1.333470873,1143.461276,95,0.462,0.063095405,0.700338462,6,1,0.22206246,10,1
50,M,2,Unknown,Married,$40K - $60K,Blue,36,3,1,3,12665.04799,781,3948,1.338532784,1148.154175,22,0.571,0.059868321,0.492997255,39,3,2.871230395,4,1
52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,2,2,12642.53261,777,28170,1.339532944,1141.481147,71,0.614,0.065409503,0.080227357,47,3,8.567694674,6,1
57,M,3,College,Single,$60K - $80K,Blue,36,6,3,2,12655.93441,774,10350,1.33483217,1140.0804,63,0.8,0.062593068,0.076999926,37,1,6.423108281,5,1
53,F,1,Post-Graduate,Single,$40K - $60K,Blue,43,5,1,0,12731.3255,774,592,1.331958994,1146.831936,68,0.619,0.059538187,0.546882079,36,1,3.367737383,5,1
50,M,2,High School,Single,$80K - $120K,Blue,38,1,2,3,12704.06174,777,4451,1.332862373,1142.217276,36,0.091,0.062110381,0.290869657,62,1,9.824450996,0,2
38,M,2,Graduate,Single,$60K - $80K,Silver,32,5,1,1,12660.70403,777,25401,1.338235164,1141.688681,70,0.795,0.063770375,0.596916524,61,1,3.817721476,6,1
40,M,3,Unknown,Single,$60K - $80K,Silver,35,6,3,2,12659.70319,776,23716,1.339230222,1145.176611,87,0.642,0.060851494,0.997702625,76,4,8.322033668,4,1
39,F,3,High School,Single,Unknown,Blue,36,3,3,3,12728.42614,780,439,1.337397219,1143.714226,66,0.833,0.065445796,0.203009985,51,3,3.606911359,5,1
49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,3,12678.86005,777,930,1.332478968,1142.885568,98,0.815,0.061100264,0.12416213,93,0,8.855852083,1,1
41,F,4,High School,Married,Less than $40K,Blue,29,2,2,2,12698.74856,774,740,1.333945034,1145.911813,83,0.66,0.057158029,0.552471325,52,4,8.961906243,6,1
41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,0,12711.60412,779,20850,1.33860802,1145.812693,24,1.667,0.05616859,0.667960636,98,2,8.635815521,1,1
45,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,12687.34463,773,3229,1.331237228,1144.809212,82,0.864,0.059969045,0.902560272,62,1,2.584431516,4,1
46,M,5,Graduate,Married,Less than $40K,Blue,35,6,2,2,12655.03822,773,484,1.332417747,1148.724935,67,0.763,0.057750954,0.515291276,69,4,4.431213871,4,1
61,M,1,Graduate,Single,Unknown,Blue,54,1,1,3,12710.90388,775,6973,1.334592389,1141.193284,102,0.7,0.05911304,0.922897548,88,1,4.45180727,7,1
39,F,4,Uneducated,Single,$40K - $60K,Blue,34,4,2,2,12679.81514,772,9461,1.338377437,1142.707401,74,0.721,0.063568158,0.463976285,90,2,8.834668045,5,1
42,M,5,High School,Unknown,$80K - $120K,Blue,23,3,2,3,12675.41094,777,7253,1.334232282,1141.819194,83,0.804,0.057599426,0.724679742,51,3,4.551667981,7,1
38,M,5,Unknown,Married,$80K - $120K,Blue,26,5,1,2,12729.47449,777,15267,1.336008369,1146.798642,115,0.855,0.061855888,0.020774938,81,1,7.074124851,7,1
45,M,5,Unknown,Married,$60K - $80K,Blue,38,1,2,3,12703.66457,778,4581,1.332747083,1142.88781,85,0.604,0.056908261,0.290859851,56,3,4.523075265,9,1
61,M,0,Graduate,Married,$60K - $80K,Blue,56,6,2,3,12709.2642,776,9068,1.339538075,1142.637577,40,0.29,0.057273817,0.637041087,7,5,7.325922796,7,2
42,M,4,Graduate,Single,$40K - $60K,Blue,36,1,1,2,12667.98757,772,3889,1.334818493,1148.126307,116,0.681,0.057943898,0.142960888,60,5,4.481249162,0,1
44,M,4,Unknown,Single,$60K - $80K,Blue,36,3,1,4,12692.55728,781,9412,1.339801742,1141.978918,33,0.435,0.063949782,0.566848536,45,2,1.536630632,4,1
44,F,2,Graduate,Married,Unknown,Blue,37,6,3,2,12669.48978,779,22947,1.333190151,1140.409619,63,0.853,0.0616433,0.579312283,69,4,3.156994793,8,1
38,F,1,Post-Graduate,Single,Less than $40K,Blue,26,4,1,3,12660.21007,777,156,1.338871061,1142.425192,58,1.071,0.057468283,0.455284263,17,1,0.539114816,2,1
50,M,1,Uneducated,Married,$60K - $80K,Blue,40,6,1,4,12737.92513,775,3096,1.33154813,1147.487777,48,0.655,0.062366183,0.651027485,83,1,6.431714176,7,1
42,M,5,Graduate,Married,$60K - $80K,Blue,34,3,3,3,12647.26302,780,8090,1.334396374,1141.459235,40,0.538,0.056850543,0.696350019,38,4,2.03126749,2,1
57,F,3,College,Single,$40K - $60K,Blue,36,3,1,3,12736.42504,776,6676,1.333295697,1141.112146,71,0.821,0.064838806,0.562823098,15,2,8.20805165,9,1
59,M,2,High School,Single,$80K - $120K,Blue,54,3,2,2,12708.74639,772,395,1.332758524,1144.205753,43,0.344,0.060208797,0.491574981,38,3,9.156894385,6,2
47,F,3,Uneducated,Unknown,Less than $40K,Blue,29,2,2,3,12732.06583,777,1219,1.338738592,1142.312032,87,0.582,0.063238023,0.618469456,77,0,8.352486192,3,1
45,M,4,Doctorate,Married,$80K - $120K,Blue,39,2,3,2,12716.02046,778,276.3,1.334077461,1148.824134,86,0.623,0.056203101,0.840877381,55,5,4.367494467,6,1
45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,12700.63983,775,32478,1.33313671,1146.981729,75,1.206,0.06115333,0.287808079,39,3,7.227974458,10,1
46,M,4,Doctorate,Married,$120K +,Blue,36,3,2,5,12660.53022,776,2242,1.333498057,1146.047494,74,0.682,0.058895061,0.080640069,71,5,4.553378936,6,1
55,M,1,Doctorate,Married,$60K - $80K,Blue,49,6,2,4,12696.72424,773,2155,1.339712411,1139.249305,38,0.357,0.062455801,0.693414081,31,1,9.899383015,5,1
42,F,2,High School,Married,Less than $40K,Blue,31,3,5,2,12731.09445,777,2746,1.335296197,1146.029169,75,1.419,0.057788826,0.752247932,22,1,2.713417984,4,1
64,M,1,Uneducated,Single,Unknown,Blue,51,6,3,1,12703.64662,781,1361,1.335055218,1143.917354,59,0.686,0.06474115,0.224488163,83,1,4.588516005,9,1
43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,12716.14692,776,2467,1.336517373,1139.78797,38,0.462,0.056805375,0.095005251,11,3,6.130484982,2,1
49,M,2,Uneducated,Married,$80K - $120K,Blue,31,1,5,3,12697.50938,779,18217,1.336284684,1143.136026,103,0.717,0.05831792,0.619607519,29,2,2.643484202,10,1
56,F,5,Graduate,Married,Less than $40K,Blue,36,5,4,4,12691.21712,779,571,1.331471947,1139.308701,54,0.862,0.056298261,0.638144778,39,3,9.411272896,8,1
59,F,0,Unknown,Married,Less than $40K,Blue,53,4,3,2,12688.14311,772,4388,1.335926022,1143.562748,49,1.579,0.061485529,0.000757535,21,4,7.094879607,4,1
44,M,2,Unknown,Single,$80K - $120K,Blue,31,5,5,2,12700.28077,778,1389,1.339466247,1139.424607,67,0.718,0.059763128,0.086048793,65,5,2.20098349,2,1
49,M,1,Graduate,Married,$120K +,Blue,39,3,2,3,12701.47278,780,34516,1.33398131,1148.994393,31,0.938,0.064034826,0.697505254,44,1,6.904392091,2,1
44,F,0,College,Married,Less than $40K,Blue,40,5,4,2,12733.28167,775,6416,1.33304246,1142.203027,45,0.667,0.058768018,0.464396207,50,3,8.084935119,5,2
27,F,0,Unknown,Single,Less than $40K,Blue,16,6,1,3,12704.47501,779,188,1.33765031,1148.057237,44,0.63,0.056327969,0.92704982,74,4,8.982330231,4,2
31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,1,3,12647.87085,777,1105,1.335467558,1146.474801,36,0.636,0.06538062,0.107222675,94,1,3.121719008,7,1
46,M,2,Doctorate,Married,$80K - $120K,Blue,29,1,2,5,12650.63642,777,17667,1.332461601,1139.513331,42,0.556,0.059691961,0.448584999,60,5,2.916254263,0,2
43,M,5,Graduate,Single,$40K - $60K,Blue,31,4,1,2,12695.7916,775,7564,1.334947388,1142.153108,82,0.822,0.059771561,0.413363001,27,5,6.651075011,3,1
50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,12695.87253,781,32690,1.332380917,1146.796845,121,0.833,0.061399601,0.964006177,21,3,5.205701165,3,1
65,F,0,Uneducated,Single,Less than $40K,Blue,56,6,1,2,12692.35462,773,7252,1.331564556,1145.507554,88,0.956,0.059629352,0.22865895,97,1,6.038350191,2,1
58,F,0,Graduate,Married,$40K - $60K,Blue,47,2,2,1,12655.47669,776,892,1.337599614,1143.885116,81,0.841,0.058417939,0.446313329,84,3,6.339995103,1,1
26,F,0,Uneducated,Unknown,Unknown,Silver,13,1,2,3,12667.22523,779,32113,1.335978048,1140.19842,59,0.735,0.059093682,0.060297602,21,3,7.933837639,3,1
45,F,2,Uneducated,Single,$40K - $60K,Blue,37,6,1,3,12731.49579,776,875,1.333524115,1143.919943,84,0.68,0.05773248,0.108425346,69,4,0.021652102,7,1
48,M,3,Graduate,Married,$60K - $80K,Blue,38,5,2,3,12735.23151,778,14763,1.336980794,1143.433728,60,0.5,0.065314226,0.753340871,66,4,9.630139968,7,1
38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,12689.07375,776,4098,1.3327479,1148.370492,65,0.711,0.061404961,0.234459377,24,4,6.603909815,9,1
45,M,3,Uneducated,Single,$80K - $120K,Blue,39,3,1,0,12726.93453,781,17132,1.334103347,1140.217184,30,0.667,0.063015873,0.369732406,44,1,1.688177373,5,1
43,F,3,High School,Unknown,Less than $40K,Blue,36,6,2,3,12649.08704,780,2242,1.330083627,1148.285512,66,0.941,0.065747897,0.98391628,86,2,0.484087382,5,1
